run,job_index,job_id,dataset_id,method,track,seed,preprocessing_profile,output_type,scib_commit,metric__ARI_cluster/label,status__ARI_cluster/label,metric__ASW_label,status__ASW_label,metric__ASW_label/batch,status__ASW_label/batch,metric__NMI_cluster/label,status__NMI_cluster/label,metric__PCR_batch,status__PCR_batch,metric__cLISI,status__cLISI,metric__cell_cycle_conservation,status__cell_cycle_conservation,metric__graph_conn,status__graph_conn,metric__hvg_overlap,status__hvg_overlap,metric__iLISI,status__iLISI,metric__isolated_label_F1,status__isolated_label_F1,metric__isolated_label_silhouette,status__isolated_label_silhouette,metric__kBET,status__kBET,metric__trajectory,status__trajectory,split_seed,model_seed,anchor_seed,split_id,heldout_batch
primary_128d,116,heldout__immune_cell_human__hvg2000_pca40__solar_orthogonal_uniq__heldout_Villani__s43__a0__l1p00,immune_cell_human,solar_orthogonal_uniq,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.39220776506711896,computed,0.830346405506134,computed,0.8593280425887846,computed,0.7625789238288365,computed,0.7258601291731307,computed,0.9999999999999998,computed,0.6629021118403823,computed,0.9847894702168483,computed,,not_applicable,1.1038105987659348,computed,0.9386923565095668,computed,0.4930989337153733,computed,0.043776074861558545,computed,0.8518047759802834,computed,,43.0,0.0,heldout_Villani,Villani
primary_128d,117,heldout__immune_cell_human__hvg2000_pca40__solar_orthogonal_uniq__heldout_10X__s44__a0__l1p00,immune_cell_human,solar_orthogonal_uniq,heldout,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.328409337329742,computed,0.7966658174991608,computed,0.8693256427573618,computed,0.7240053238233766,computed,0.6778898681082609,computed,0.9999999999999996,computed,0.6484873439602291,computed,0.9904242743587743,computed,,not_applicable,1.0325770513973525,computed,0.9133455770162202,computed,0.49309893511235714,computed,0.026999639341683146,computed,0.8496911403443939,computed,,44.0,0.0,heldout_10X,10X
primary_128d,118,heldout__immune_cell_human__hvg2000_pca40__solar_orthogonal_uniq__heldout_Oetjen_A__s44__a0__l1p00,immune_cell_human,solar_orthogonal_uniq,heldout,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.3368272556020905,computed,0.8234354555606842,computed,0.8675735976810719,computed,0.7303247029460327,computed,0.72192705524006,computed,0.9999999999999998,computed,0.6445295478023481,computed,0.9898967317963023,computed,,not_applicable,1.082454163252931,computed,0.8913313016615179,computed,0.493098936509341,computed,0.01571464060863259,computed,0.8473355837021161,computed,,44.0,0.0,heldout_Oetjen_A,Oetjen_A
primary_128d,119,heldout__immune_cell_human__hvg2000_pca40__solar_orthogonal_uniq__heldout_Villani__s44__a0__l1p00,immune_cell_human,solar_orthogonal_uniq,heldout,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.38892480564672555,computed,0.8242526650428772,computed,0.8592546107079913,computed,0.7619919933024994,computed,0.7316859231892368,computed,0.9999999999999998,computed,0.6450301577084331,computed,0.9814861340447245,computed,,not_applicable,1.1460920336087397,computed,0.9111498911211217,computed,0.4930989337153733,computed,0.03439569676394205,computed,0.8464247608338167,computed,,44.0,0.0,heldout_Villani,Villani
primary_128d,120,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_3__s40__a0__l1p00,lung_atlas,solar_none,heldout,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.48139104126463544,computed,0.83674156665802,computed,0.8437294221283667,computed,0.8008523385093635,computed,0.6016682151729351,computed,0.9999999999999998,computed,0.7335600952064267,computed,0.7573446145825571,computed,,not_applicable,0.8141771342034674,computed,0.9237668161434976,computed,0.5135470870882273,computed,0.0168923032383399,computed,,not_applicable,,40.0,0.0,heldout_3,3
primary_128d,121,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_4__s40__a0__l1p00,lung_atlas,solar_none,heldout,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.480301091991865,computed,0.8097374439239502,computed,0.8511468929558619,computed,0.7888515188982117,computed,0.6342574192265533,computed,0.9999999999999996,computed,0.7346367510850242,computed,0.6973955551587805,computed,,not_applicable,0.876919013130395,computed,0.9222096956031567,computed,0.5135470870882273,computed,0.009642605153214356,computed,,not_applicable,,40.0,0.0,heldout_4,4
primary_128d,122,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_B1__s40__a0__l1p00,lung_atlas,solar_none,heldout,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.45223513718210484,computed,0.8269666433334351,computed,0.84954847299955,computed,0.7847792878985287,computed,0.6193706641264981,computed,0.9999999999999998,computed,0.7322624895961469,computed,0.6978949087969006,computed,,not_applicable,0.6982665114670872,computed,0.9103139013452914,computed,0.5135470842942595,computed,0.012433997221621751,computed,,not_applicable,,40.0,0.0,heldout_B1,B1
primary_128d,123,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_3__s41__a0__l1p00,lung_atlas,solar_none,heldout,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4778542550331256,computed,0.8310285806655884,computed,0.8442524505108263,computed,0.7969108041822688,computed,0.6014896776323908,computed,0.9999999999999996,computed,0.7420226530797712,computed,0.7543820160346335,computed,,not_applicable,0.7762165815149098,computed,0.9297052154195011,computed,0.5135470870882273,computed,0.012118583695497898,computed,,not_applicable,,41.0,0.0,heldout_3,3
primary_128d,124,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_4__s41__a0__l1p00,lung_atlas,solar_none,heldout,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.511840279158909,computed,0.8171000182628632,computed,0.8411912443768688,computed,0.8007470619398633,computed,0.6085464450447253,computed,0.9999999999999996,computed,0.7453873495555492,computed,0.7482711898089801,computed,,not_applicable,0.9330277320452789,computed,0.9256756756756757,computed,0.5135470870882273,computed,0.014359233825865125,computed,,not_applicable,,41.0,0.0,heldout_4,4
primary_128d,125,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_B1__s41__a0__l1p00,lung_atlas,solar_none,heldout,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4966922704320495,computed,0.8381647169589996,computed,0.850703709300708,computed,0.8056715590479745,computed,0.6000090135206783,computed,0.9999999999999998,computed,0.7202580908569993,computed,0.7557979497941408,computed,,not_applicable,0.8038513988878648,computed,0.9410404624277457,computed,0.5135470842942595,computed,0.00711309235938562,computed,,not_applicable,,41.0,0.0,heldout_B1,B1
primary_128d,126,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_3__s42__a0__l1p00,lung_atlas,solar_none,heldout,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.48473830244962773,computed,0.839963287115097,computed,0.8422580758732583,computed,0.8030257892913121,computed,0.607704807161353,computed,0.9999999999999998,computed,0.7376247403140055,computed,0.8721329352994146,computed,,not_applicable,0.8453424698082923,computed,0.9325714285714286,computed,0.5135470870882273,computed,0.01996164803856504,computed,,not_applicable,,42.0,0.0,heldout_3,3
primary_128d,127,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_4__s42__a0__l1p00,lung_atlas,solar_none,heldout,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5057389302049479,computed,0.8183219134807587,computed,0.8433897665440331,computed,0.7958746665039411,computed,0.6050671009582443,computed,0.9999999999999996,computed,0.7479311182165633,computed,0.8152485547664692,computed,,not_applicable,0.9364885270578676,computed,0.9331797235023043,computed,0.5135470870882273,computed,0.020697929635035694,computed,,not_applicable,,42.0,0.0,heldout_4,4
primary_128d,128,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_B1__s42__a0__l1p00,lung_atlas,solar_none,heldout,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.49024116786773686,computed,0.8337181806564331,computed,0.8472910369710689,computed,0.8028071461524385,computed,0.6034582847637289,computed,0.9999999999999998,computed,0.7201409196585146,computed,0.8731105925458668,computed,,not_applicable,0.7699108080482584,computed,0.9218573046432617,computed,0.5135470842942595,computed,0.00860421313709736,computed,,not_applicable,,42.0,0.0,heldout_B1,B1
primary_128d,129,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_3__s43__a0__l1p00,lung_atlas,solar_none,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4771374940966202,computed,0.8270943760871887,computed,0.8409812883239106,computed,0.7940570952161022,computed,0.6054896702551302,computed,0.9999999999999998,computed,0.7533190698496486,computed,0.6387144763001725,computed,,not_applicable,0.7914550069943806,computed,0.9187358916478555,computed,0.5135470870882273,computed,0.010528217415204266,computed,,not_applicable,,43.0,0.0,heldout_3,3
primary_128d,130,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_4__s43__a0__l1p00,lung_atlas,solar_none,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.47998847541319806,computed,0.8072010278701782,computed,0.8479443154334354,computed,0.7852603501682286,computed,0.6048275920704915,computed,0.9999999999999996,computed,0.7291425680668169,computed,0.8139172198991212,computed,,not_applicable,0.9092112046628349,computed,0.9042316258351893,computed,0.5135470870882273,computed,0.006011907465688915,computed,,not_applicable,,43.0,0.0,heldout_4,4
primary_128d,131,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_B1__s43__a0__l1p00,lung_atlas,solar_none,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4802170869296994,computed,0.8347259759902954,computed,0.8486381776659732,computed,0.7997564647260734,computed,0.5817139010523322,computed,0.9999999999999998,computed,0.7295396955525648,computed,0.7559203581970679,computed,,not_applicable,0.7654459559223292,computed,0.9175946547884187,computed,0.5135470842942595,computed,0.012862750927173705,computed,,not_applicable,,43.0,0.0,heldout_B1,B1
primary_128d,132,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_3__s44__a0__l1p00,lung_atlas,solar_none,heldout,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4829992428987463,computed,0.8371735215187073,computed,0.8380147401194186,computed,0.7991979580569025,computed,0.5899337097895536,computed,0.9999999999999998,computed,0.7259901345342356,computed,0.6989615687951809,computed,,not_applicable,0.8422710787878926,computed,0.891304347826087,computed,0.5135470870882273,computed,0.011341498806426209,computed,,not_applicable,,44.0,0.0,heldout_3,3
primary_128d,133,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_4__s44__a0__l1p00,lung_atlas,solar_none,heldout,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5022430905079915,computed,0.8128651976585388,computed,0.84373785110762,computed,0.792464955924285,computed,0.6198681893962728,computed,0.9999999999999996,computed,0.7503192221055114,computed,0.8720589720202383,computed,,not_applicable,0.8857339865404548,computed,0.9310344827586208,computed,0.5135470870882273,computed,0.015141741524242747,computed,,not_applicable,,44.0,0.0,heldout_4,4
primary_128d,134,heldout__lung_atlas__hvg2000_pca40__solar_none__heldout_B1__s44__a0__l1p00,lung_atlas,solar_none,heldout,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.47491588353292913,computed,0.8258146643638611,computed,0.8514696343265722,computed,0.7942642635307614,computed,0.6266362039332708,computed,0.9999999999999998,computed,0.736710030320445,computed,0.6979805342227011,computed,,not_applicable,0.7356939985483717,computed,0.92152466367713,computed,0.5135470842942595,computed,0.00414932340075036,computed,,not_applicable,,44.0,0.0,heldout_B1,B1
primary_128d,135,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_3__s40__a0__l1p00,lung_atlas,solar_orthogonal,heldout,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.47963061174443156,computed,0.8488107919692993,computed,0.819098135565539,computed,0.7933428707508599,computed,0.654362147431498,computed,0.9999999999999998,computed,0.7359811617720269,computed,0.7560367798847955,computed,,not_applicable,1.0312231100796092,computed,0.891304347826087,computed,0.5135470870882273,computed,0.008919202371974966,computed,,not_applicable,,40.0,0.0,heldout_3,3
primary_128d,136,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_4__s40__a0__l1p00,lung_atlas,solar_orthogonal,heldout,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.513633213390879,computed,0.8355104029178619,computed,0.8229261802933683,computed,0.7931624382368918,computed,0.6809525505453868,computed,0.9999999999999996,computed,0.7515209517258006,computed,0.813308080781773,computed,,not_applicable,1.0345014010734888,computed,0.902869757174393,computed,0.5135470870882273,computed,0.009952293231704101,computed,,not_applicable,,40.0,0.0,heldout_4,4
primary_128d,137,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_B1__s40__a0__l1p00,lung_atlas,solar_orthogonal,heldout,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5090553903804804,computed,0.854832798242569,computed,0.8162930509840577,computed,0.8004049448587769,computed,0.6655968241754044,computed,0.9999999999999998,computed,0.7267203553324411,computed,0.7570138981510449,computed,,not_applicable,0.9986089458741478,computed,0.9052396878483835,computed,0.5135470842942595,computed,0.008664021577975745,computed,,not_applicable,,40.0,0.0,heldout_B1,B1
primary_128d,138,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_3__s41__a0__l1p00,lung_atlas,solar_orthogonal,heldout,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4624967086234876,computed,0.8607876896858215,computed,0.8211175874756733,computed,0.7938902159487192,computed,0.659876505444149,computed,0.9999999999999998,computed,0.7142223374658025,computed,0.8144099975693565,computed,,not_applicable,1.0831222399716554,computed,0.9417249417249417,computed,0.5135470870882273,computed,0.01995103403591869,computed,,not_applicable,,41.0,0.0,heldout_3,3
primary_128d,139,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_4__s41__a0__l1p00,lung_atlas,solar_orthogonal,heldout,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.504447036626619,computed,0.8331083655357361,computed,0.8150306439898715,computed,0.7923624427015834,computed,0.6771747154133124,computed,0.9999999999999996,computed,0.7312934474452294,computed,0.8132514329409858,computed,,not_applicable,1.097325853251029,computed,0.9375,computed,0.5135470870882273,computed,0.013077942927499642,computed,,not_applicable,,41.0,0.0,heldout_4,4
primary_128d,140,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_B1__s41__a0__l1p00,lung_atlas,solar_orthogonal,heldout,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5102806745625547,computed,0.8621532022953033,computed,0.821959221635912,computed,0.8060735909774857,computed,0.6784802102001685,computed,0.9999999999999998,computed,0.7062362140825549,computed,0.6417767792337364,computed,,not_applicable,1.0481051007613829,computed,0.9210836277974087,computed,0.5135470842942595,computed,0.00583452328058176,computed,,not_applicable,,41.0,0.0,heldout_B1,B1
primary_128d,141,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_3__s42__a0__l1p00,lung_atlas,solar_orthogonal,heldout,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.48634025605075937,computed,0.8603678643703461,computed,0.8112346936717325,computed,0.8029895620010109,computed,0.6632394917813895,computed,0.9999999999999998,computed,0.7214803730820325,computed,0.87204133358577,computed,,not_applicable,1.1193490379882451,computed,0.9377880184331797,computed,0.5135470870882273,computed,0.011607844231135367,computed,,not_applicable,,42.0,0.0,heldout_3,3
primary_128d,142,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_4__s42__a0__l1p00,lung_atlas,solar_orthogonal,heldout,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5066540872790795,computed,0.8393733203411102,computed,0.8163728445214348,computed,0.7952071498801089,computed,0.6759509139000155,computed,0.9999999999999996,computed,0.7271536741279123,computed,0.756367826133987,computed,,not_applicable,1.1833104939976247,computed,0.9368541905855339,computed,0.5135470870882273,computed,0.013255561759013545,computed,,not_applicable,,42.0,0.0,heldout_4,4
primary_128d,143,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_B1__s42__a0__l1p00,lung_atlas,solar_orthogonal,heldout,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5166781202463899,computed,0.8628995418548584,computed,0.8262876443083845,computed,0.8076300427205929,computed,0.6668239755774258,computed,0.9999999999999998,computed,0.6989709540687645,computed,0.758187776080841,computed,,not_applicable,1.095204789454002,computed,0.902869757174393,computed,0.5135470842942595,computed,0.011150116910626617,computed,,not_applicable,,42.0,0.0,heldout_B1,B1
primary_128d,144,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_3__s43__a0__l1p00,lung_atlas,solar_orthogonal,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5125057365021027,computed,0.8615835607051849,computed,0.8136335787710001,computed,0.8074847432237631,computed,0.6644516642457595,computed,0.9999999999999998,computed,0.7315679149147529,computed,0.87368293516436,computed,,not_applicable,1.1094863454654678,computed,0.9274376417233561,computed,0.5135470870882273,computed,0.010833812915897356,computed,,not_applicable,,43.0,0.0,heldout_3,3
primary_128d,145,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_4__s43__a0__l1p00,lung_atlas,solar_orthogonal,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4945005476075929,computed,0.82917320728302,computed,0.819170029743187,computed,0.7873326290830022,computed,0.6667307497280539,computed,0.9999999999999996,computed,0.730592108245625,computed,0.6980827258644425,computed,,not_applicable,1.06919559320766,computed,0.9380116959064329,computed,0.5135470870882273,computed,0.007504469994822238,computed,,not_applicable,,43.0,0.0,heldout_4,4
primary_128d,146,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_B1__s43__a0__l1p00,lung_atlas,solar_orthogonal,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5200245519402951,computed,0.8569866716861725,computed,0.8174334800099494,computed,0.8058655241459389,computed,0.668353126349079,computed,0.9999999999999998,computed,0.7243652186442673,computed,0.8168320015796203,computed,,not_applicable,1.00644011525401,computed,0.9204927211646136,computed,0.5135470842942595,computed,0.013090633755345249,computed,,not_applicable,,43.0,0.0,heldout_B1,B1
primary_128d,147,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_3__s44__a0__l1p00,lung_atlas,solar_orthogonal,heldout,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.47075307375812314,computed,0.8604377508163452,computed,0.814936227299364,computed,0.7946164700715618,computed,0.6564568837396372,computed,0.9999999999999998,computed,0.7235707859069455,computed,0.6984601165269666,computed,,not_applicable,1.118361177607504,computed,0.9398148148148149,computed,0.5135470870882273,computed,0.01281050302673703,computed,,not_applicable,,44.0,0.0,heldout_3,3
primary_128d,148,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_4__s44__a0__l1p00,lung_atlas,solar_orthogonal,heldout,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5272529760930522,computed,0.8391099572181702,computed,0.8146062451984706,computed,0.7998555460865938,computed,0.6838078396364105,computed,0.9999999999999996,computed,0.7339940519153241,computed,0.8722533443617547,computed,,not_applicable,1.0782099334308368,computed,0.9094972067039105,computed,0.5135470870882273,computed,0.012306485686972457,computed,,not_applicable,,44.0,0.0,heldout_4,4
primary_128d,149,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal__heldout_B1__s44__a0__l1p00,lung_atlas,solar_orthogonal,heldout,44,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5327782579897399,computed,0.8482050895690918,computed,0.8289413422282068,computed,0.8079288844362105,computed,0.660493948781466,computed,0.9999999999999996,computed,0.7271284304474686,computed,0.6978690827907789,computed,,not_applicable,0.9667518585585513,computed,0.9316628701594533,computed,0.5135470842942595,computed,0.005455289185318901,computed,,not_applicable,,44.0,0.0,heldout_B1,B1
primary_128d,150,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_3__s40__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4720822077285459,computed,0.830082356929779,computed,0.852577919575312,computed,0.7963113782246325,computed,0.6106873881574698,computed,0.9999999999999998,computed,0.7388392703276458,computed,0.8158754458868699,computed,,not_applicable,0.7814748448900981,computed,0.9258426966292135,computed,0.5135470870882273,computed,0.012747860836729519,computed,,not_applicable,,40.0,0.0,heldout_3,3
primary_128d,151,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_4__s40__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5030719399060165,computed,0.8096195161342621,computed,0.8586482944509011,computed,0.7933198514243347,computed,0.6437199366425089,computed,0.9999999999999996,computed,0.7592760295789578,computed,0.7544739447691711,computed,,not_applicable,0.8225234522583922,computed,0.9241223103057757,computed,0.5135470870882273,computed,0.01137018844335369,computed,,not_applicable,,40.0,0.0,heldout_4,4
primary_128d,152,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_B1__s40__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,40,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4716170689224818,computed,0.8162430822849274,computed,0.858448258425017,computed,0.7919800095500142,computed,0.6172183966768343,computed,0.9999999999999996,computed,0.7505465556906894,computed,0.698895466381739,computed,,not_applicable,0.6865297442927971,computed,0.93006993006993,computed,0.5135470842942595,computed,0.006279738575201033,computed,,not_applicable,,40.0,0.0,heldout_B1,B1
primary_128d,153,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_3__s41__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4657033976108722,computed,0.8259261846542358,computed,0.8556480128394064,computed,0.7907493339632047,computed,0.6213888920064399,computed,0.9999999999999998,computed,0.7311538351914868,computed,0.6977354507473601,computed,,not_applicable,0.7774079907978537,computed,0.9426900584795322,computed,0.5135470870882273,computed,0.010400622091057188,computed,,not_applicable,,41.0,0.0,heldout_3,3
primary_128d,154,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_4__s41__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4738355598218298,computed,0.8132550418376923,computed,0.8512707380899508,computed,0.7926126105187533,computed,0.6278747418947608,computed,0.9999999999999996,computed,0.7408871328612749,computed,0.6987454790322649,computed,,not_applicable,0.8783353735514252,computed,0.9372093023255813,computed,0.5135470870882273,computed,0.016127064671861535,computed,,not_applicable,,41.0,0.0,heldout_4,4
primary_128d,155,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_B1__s41__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,41,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4863150382870633,computed,0.8315680921077728,computed,0.8585856700411295,computed,0.8043721492771311,computed,0.6026446391491347,computed,0.9999999999999998,computed,0.737843005283312,computed,0.699680223512738,computed,,not_applicable,0.7259784478841838,computed,0.9403508771929824,computed,0.5135470842942595,computed,0.004344381433007527,computed,,not_applicable,,41.0,0.0,heldout_B1,B1
primary_128d,156,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_3__s42__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4660656932698889,computed,0.8336964845657349,computed,0.8501867873418281,computed,0.7953709722292065,computed,0.619426314377437,computed,0.9999999999999998,computed,0.7404111294323068,computed,0.8148630676366345,computed,,not_applicable,0.7654645482570952,computed,0.9334862385321101,computed,0.5135470870882273,computed,0.01665368978984727,computed,,not_applicable,,42.0,0.0,heldout_3,3
primary_128d,157,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_4__s42__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5056997852503641,computed,0.8121812641620636,computed,0.851726046905557,computed,0.7984374123565503,computed,0.6177414188954328,computed,0.9999999999999996,computed,0.7598384277987924,computed,0.7559565017658428,computed,,not_applicable,0.8889372223845349,computed,0.9325714285714286,computed,0.5135470870882273,computed,0.007156747043969847,computed,,not_applicable,,42.0,0.0,heldout_4,4
primary_128d,158,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_B1__s42__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,42,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4902008085518248,computed,0.8390300273895264,computed,0.8600574459437003,computed,0.8081247191819103,computed,0.6277291552175667,computed,0.9999999999999998,computed,0.7272309717966272,computed,0.8164504105622075,computed,,not_applicable,0.7807396075567845,computed,0.9298642533936651,computed,0.5135470842942595,computed,0.005357683282500414,computed,,not_applicable,,42.0,0.0,heldout_B1,B1
primary_128d,159,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_3__s43__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4915546575657848,computed,0.8340423107147217,computed,0.8491859446091804,computed,0.8055132684695238,computed,0.6127948386455152,computed,0.9999999999999998,computed,0.761573051204188,computed,0.8152022200715949,computed,,not_applicable,0.8263093717183612,computed,0.9368541905855339,computed,0.5135470870882273,computed,0.008897198141531226,computed,,not_applicable,,43.0,0.0,heldout_3,3
primary_128d,160,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_4__s43__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.5219449918622002,computed,0.8052123486995697,computed,0.852572311612401,computed,0.8016636205528477,computed,0.6328019870850239,computed,0.9999999999999996,computed,0.7339068074565928,computed,0.8156674914667111,computed,,not_applicable,0.8401896670510647,computed,0.9292237442922374,computed,0.5135470870882273,computed,0.007523240985888191,computed,,not_applicable,,43.0,0.0,heldout_4,4
primary_128d,161,heldout__lung_atlas__hvg2000_pca40__solar_orthogonal_uniq__heldout_B1__s43__a0__l1p00,lung_atlas,solar_orthogonal_uniq,heldout,43,hvg2000_pca40,embed,e2a37e0ed63dc34b60aa535cc656400552af757a,0.4932210763839941,computed,0.8274059891700745,computed,0.8544439598089437,computed,0.8025467835784895,computed,0.5931492607539006,computed,0.9999999999999998,computed,0.7403441874387172,computed,0.7577838293062054,computed,,not_applicable,0.7120025398208241,computed,0.9204927211646136,computed,0.5135470842942595,computed,0.007445860184644992,computed,,not_applicable,,43.0,0.0,heldout_B1,B1
